name,link,price,review_count,review_percentage,game_tags,Review_Category
Pummel Party,https://store.steampowered.com/app/880940/Pummel_Party/?snr=1_7_7_230_150_9,14.99,39392,86,"['Multiplayer', 'Funny', 'Online Co-Op', '4 Player Local', 'Board Game', 'Party Game', 'Minigames', 'Casual', 'Local Multiplayer', 'Co-op', 'Party', 'Local Co-Op', 'Action', 'Indie', 'Comedy', 'Tabletop', 'Controller', 'Gore', 'Colorful', 'Singleplayer']",25000-100000
SCUM,https://store.steampowered.com/app/513710/SCUM/?snr=1_7_7_230_150_10,23.99,82403,70,"['Survival', 'Open World Survival Craft', 'Multiplayer', 'Open World', 'Zombies', 'Nudity', 'Massively Multiplayer', 'Action', 'Realistic', 'Adventure', 'Early Access', 'Crafting', 'Singleplayer', 'FPS', 'Violent', 'PvP', 'Gore', 'Third Person', 'Indie', 'RPG']",25000-100000
Conan Exiles,https://store.steampowered.com/app/440900/Conan_Exiles/?snr=1_7_7_230_150_10,18.99,67758,78,"['Survival', 'Open World', 'Building', 'Nudity', 'Open World Survival Craft', 'Crafting', 'Multiplayer', 'Sandbox', 'RPG', 'Massively Multiplayer', 'Adventure', 'Action', 'Online Co-Op', 'Exploration', 'Violent', 'Singleplayer', 'Co-op', 'Fantasy', 'Gore', 'PvP']",25000-100000
Beat Saber,https://store.steampowered.com/app/620980/Beat_Saber/?snr=1_7_7_230_150_10,14.99,66142,94,"['VR', 'Rhythm', 'Music', 'Moddable', 'Fast-Paced', 'First-Person', 'Singleplayer', 'Indie', 'Difficult', 'Multiplayer', 'Swordplay', 'Action', 'Sports', 'Futuristic', 'Casual', 'Great Soundtrack', 'Music-Based Procedural Generation', 'Games Workshop', 'PvP', 'Early Access']",25000-100000
REMNANT II®,https://store.steampowered.com/app/1282100/REMNANT_II/?snr=1_7_7_230_150_10,49.99,35504,79,"['Souls-like', 'Action', 'Adventure', 'Co-op', 'RPG', 'Third-Person Shooter', 'Shooter', 'Dark', 'Action-Adventure', 'Post-apocalyptic', 'Multiplayer', 'Combat', 'Online Co-Op', 'Third Person', 'Horror', 'Atmospheric', 'PvE', 'Controller', 'Singleplayer', 'Gore']",25000-100000
Gang Beasts,https://store.steampowered.com/app/285900/Gang_Beasts/?snr=1_7_7_230_150_10,8.99,45546,89,"['Funny', 'Physics', 'Multiplayer', 'Colorful', 'Party Game', 'Party', 'Local Multiplayer', 'Fighting', 'Comedy', '3D Fighter', 'Casual', 'Soundtrack', '4 Player Local', 'Co-op', 'Family Friendly', ""Beat 'em up"", 'Memes', 'Third Person', 'Singleplayer', 'Indie']",25000-100000
Persona 5 Royal,https://store.steampowered.com/app/1687950/Persona_5_Royal/?snr=1_7_7_230_150_10,59.99,47692,91,"['JRPG', 'Story Rich', 'Turn-Based Combat', 'Great Soundtrack', 'Anime', 'RPG', 'Party-Based RPG', 'Singleplayer', 'Dating Sim', 'Multiple Endings', 'Turn-Based Strategy', 'Emotional', 'Visual Novel', 'Colorful', 'Sexual Content', 'Adventure', 'Heist', 'Soundtrack', 'Detective', 'Violent']",25000-100000
XCOM® 2,https://store.steampowered.com/app/268500/XCOM_2/?snr=1_7_7_230_150_10,59.99,68387,83,"['Strategy', 'Turn-Based', 'Turn-Based Strategy', 'Tactical', 'Turn-Based Tactics', 'Aliens', 'Sci-fi', 'Character Customization', 'Singleplayer', 'Difficult', 'Multiplayer', 'RPG', 'Moddable', 'Perma Death', 'Futuristic', 'Action', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Open World']",25000-100000
Hell Let Loose,https://store.steampowered.com/app/686810/Hell_Let_Loose/?snr=1_7_7_230_150_11,23.99,79209,80,"['Shooter', 'Realistic', 'World War II', 'FPS', 'Multiplayer', 'War', 'Action', 'Singleplayer', 'Military', 'Tactical', 'Simulation', 'First-Person', 'Massively Multiplayer', 'Gore', 'Historical', 'Strategy', 'PvP', 'Mature', 'Violent', 'Indie']",25000-100000
Call of Duty®: Modern Warfare® 2 (2009),https://store.steampowered.com/app/10180/Call_of_Duty_Modern_Warfare_2_2009/?snr=1_7_7_230_150_11,19.99,31356,95,"['Action', 'FPS', 'Multiplayer', 'Shooter', 'First-Person', 'Singleplayer', 'War', 'Military', 'Co-op', 'Online Co-Op', 'PvP', 'Great Soundtrack', 'Story Rich', 'Atmospheric', 'Adventure', 'Tactical', 'Controller', 'Linear', 'Strategy', 'Moddable']",25000-100000
Pacify,https://store.steampowered.com/app/967050/Pacify/?snr=1_7_7_230_150_11,2.99,30605,75,"['Horror', 'Online Co-Op', 'Multiplayer', 'Psychological Horror', 'Co-op', 'Survival Horror', 'Exploration', 'Supernatural', 'First-Person', 'Sci-fi', 'Procedural Generation', 'Dark', 'Demons', 'Mystery', 'Action-Adventure', 'PvE', 'Thriller', 'Atmospheric', 'Adventure', 'Time Management']",25000-100000
"Papers, Please",https://store.steampowered.com/app/239030/Papers_Please/?snr=1_7_7_230_150_11,9.99,62053,97,"['Indie', 'Political', 'Simulation', 'Singleplayer', 'Point & Click', 'Pixel Graphics', 'Dystopian', 'Multiple Endings', 'Puzzle', 'Story Rich', 'Retro', 'Atmospheric', '2D', 'Great Soundtrack', 'Addictive', 'Strategy', 'Replay Value', 'Casual', 'Difficult', 'Adventure']",25000-100000
Overcooked! 2,https://store.steampowered.com/app/728880/Overcooked_2/?snr=1_7_7_230_150_11,28.56,44465,92,"['Multiplayer', 'Online Co-Op', 'Local Co-Op', 'Co-op', 'Casual', 'Funny', 'Cooking', '4 Player Local', 'Indie', 'Local Multiplayer', 'Action', 'Family Friendly', 'Cute', 'Controller', 'Comedy', 'Difficult', 'Singleplayer', 'Simulation', 'Strategy', 'Colorful']",25000-100000
Lies of P,https://store.steampowered.com/app/1627720/Lies_of_P/?snr=1_7_7_230_150_11,35.99,26725,90,"['Souls-like', 'Action', 'Dark Fantasy', 'Exploration', 'Action RPG', 'Third Person', 'Singleplayer', 'Adventure', 'Story Rich', 'Dark', '3D', 'Steampunk', 'Atmospheric', 'RPG', 'Choices Matter', 'Multiple Endings', 'Gothic', 'Violent', 'Replay Value', 'Open World']",25000-100000
Last Epoch,https://store.steampowered.com/app/899770/Last_Epoch/?snr=1_7_7_230_150_11,18.0,84449,74,"['Action RPG', 'Loot', 'Hack and Slash', 'RPG', 'Isometric', 'Multiplayer', 'Action', 'Adventure', 'Co-op', 'Indie', 'Dungeon Crawler', 'Top-Down', 'Singleplayer', 'Fantasy', 'Gore', 'Character Customization', 'Violent', 'Early Access', 'Magic', 'MMORPG']",25000-100000
Stranded Deep,https://store.steampowered.com/app/313120/Stranded_Deep/?snr=1_7_7_230_150_11,19.99,39983,68,"['Open World Survival Craft', 'Survival', 'Multiplayer', 'Open World', 'Crafting', 'First-Person', 'Adventure', 'Exploration', 'Realistic', 'Singleplayer', 'Building', 'Co-op', 'Sandbox', 'Simulation', 'Early Access', 'Underwater', 'Action', 'Atmospheric', 'Indie', 'Strategy']",25000-100000
The Long Drive,https://store.steampowered.com/app/1017180/The_Long_Drive/?snr=1_7_7_230_150_12,8.49,29621,88,"['Automobile Sim', 'Multiplayer', 'Open World', 'Driving', 'Survival', 'Post-apocalyptic', 'Exploration', 'First-Person', 'Adventure', 'Singleplayer', 'Simulation', 'Horror', 'Early Access', 'Realistic', 'Sexual Content', 'Indie', 'Action', 'Psychological Horror', 'Racing', 'FPS']",25000-100000
Journey,https://store.steampowered.com/app/638230/Journey/?snr=1_7_7_230_150_12,8.29,27847,93,"['Beautiful', 'Adventure', 'Atmospheric', 'Indie', 'Exploration', 'Relaxing', 'Great Soundtrack', 'Co-op', 'Walking Simulator', 'Casual', 'Multiplayer', 'Story Rich', 'Stylized', 'Music', 'Family Friendly', 'Classic', 'Mystery', '3D', 'Singleplayer', 'Narrative']",25000-100000
DARK SOULS™: REMASTERED,https://store.steampowered.com/app/570940/DARK_SOULS_REMASTERED/?snr=1_7_7_230_150_12,24.99,67459,92,"['Souls-like', 'Dark Fantasy', 'RPG', 'Difficult', 'Action', 'Dark', 'Fantasy', 'Atmospheric', 'Great Soundtrack', 'Action RPG', 'Lore-Rich', 'Adventure', 'Multiplayer', 'Story Rich', 'Third Person', 'Exploration', 'Replay Value', 'Character Customization', 'Soundtrack', 'Co-op']",25000-100000
Far Cry 3,https://store.steampowered.com/app/220240/Far_Cry_3/?snr=1_7_7_230_150_12,15.99,91105,84,"['Open World', 'FPS', 'Action', 'Adventure', 'Multiplayer', 'Shooter', 'Stealth', 'Co-op', 'First-Person', 'Hunting', 'Singleplayer', 'Sandbox', 'Survival', 'Story Rich', 'Online Co-Op', 'Atmospheric', 'Nudity', 'Crafting', 'Colorful', 'RPG']",25000-100000
The Long Dark,https://store.steampowered.com/app/305620/The_Long_Dark/?snr=1_7_7_230_150_12,10.49,90689,84,"['Survival', 'Open World Survival Craft', 'Open World', 'Exploration', 'Atmospheric', 'Singleplayer', 'First-Person', 'Adventure', 'Crafting', 'Sandbox', 'Simulation', 'Post-apocalyptic', 'Indie', 'Walking Simulator', 'Survival Horror', 'Strategy', 'Difficult', 'Action', 'Early Access', 'Horror']",25000-100000
Total War: WARHAMMER,https://store.steampowered.com/app/364360/Total_War_WARHAMMER/?snr=1_7_7_230_150_12,49.99,31008,75,"['Strategy', 'Fantasy', 'RTS', 'War', 'Turn-Based Strategy', 'Games Workshop', 'Grand Strategy', 'Multiplayer', 'Tactical', 'Dark Fantasy', 'Action', 'Singleplayer', 'Turn-Based', 'Atmospheric', 'Dwarf', 'Co-op', 'Story Rich', 'Open World', 'RPG', 'Gore']",25000-100000
DREDGE,https://store.steampowered.com/app/1562430/DREDGE/?snr=1_7_7_230_150_12,12.49,25970,95,"['Exploration', 'Fishing', 'Lovecraftian', 'Adventure', 'Open World', 'Mystery', 'Inventory Management', 'RPG', 'Atmospheric', 'Simulation', 'Psychological Horror', 'Singleplayer', 'Horror', 'Stylized', 'Survival Horror', 'Psychological', 'Story Rich', '3D', 'Sailing', 'Indie']",25000-100000
CarX Drift Racing Online,https://store.steampowered.com/app/635260/CarX_Drift_Racing_Online/?snr=1_7_7_230_150_12,7.99,71064,92,"['Racing', 'Driving', 'Multiplayer', 'Automobile Sim', 'Simulation', 'Sports', 'Open World', 'Massively Multiplayer', 'Controller', 'Singleplayer', 'VR', 'Arcade', 'Realistic', 'Local Multiplayer', 'Co-op', 'Mod', 'Casual', 'Games Workshop', 'Early Access', 'Action']",25000-100000
Resident Evil Village,https://store.steampowered.com/app/1196590/Resident_Evil_Village/?snr=1_7_7_230_150_12,29.99,72409,93,"['Survival Horror', 'Horror', 'First-Person', 'Singleplayer', 'Sexual Content', 'Action', 'Zombies', 'Gore', 'Story Rich', 'FPS', 'Atmospheric', 'Violent', 'Dark', 'Survival', 'Psychological Horror', 'Adventure', 'VR', 'Open World', 'Multiplayer', 'Nudity']",25000-100000
Teardown,https://store.steampowered.com/app/1167630/Teardown/?snr=1_7_7_230_150_13,19.99,84006,94,"['Destruction', 'Physics', 'Sandbox', 'Voxel', 'First-Person', 'Singleplayer', 'Heist', 'Open World', 'Realistic', 'Simulation', '3D', 'Action', 'Puzzle', 'Driving', 'Indie', 'Immersive Sim', 'Replay Value', 'Tactical', 'Puzzle Platformer', 'Runner']",25000-100000
Hellblade: Senua's Sacrifice,https://store.steampowered.com/app/414340/Hellblade_Senuas_Sacrifice/?snr=1_7_7_230_150_13,29.99,58645,89,"['Atmospheric', 'Psychological', 'Story Rich', 'Female Protagonist', 'Mythology', 'Singleplayer', 'Dark', 'Adventure', 'Horror', 'Third Person', 'Dark Fantasy', 'Action', 'Violent', 'Indie', 'Walking Simulator', 'Hack and Slash', 'Action-Adventure', 'Fantasy', 'Realistic', 'Blood']",25000-100000
Devil May Cry 5,https://store.steampowered.com/app/601150/Devil_May_Cry_5/?snr=1_7_7_230_150_14,22.49,82080,97,"['Action', 'Hack and Slash', 'Great Soundtrack', 'Character Action Game', 'Demons', 'Spectacle fighter', 'Third Person', 'Singleplayer', 'Violent', 'Nudity', 'Sexual Content', 'Story Rich', 'Stylized', 'Classic', 'Difficult', 'Gore', 'Multiplayer', 'Controller', 'Adventure', 'Anime']",25000-100000
Generation Zero®,https://store.steampowered.com/app/704270/Generation_Zero/?snr=1_7_7_230_150_14,12.49,25737,78,"['Base Building', 'PvE', 'Survival Horror', 'Open World', 'Survival', 'Co-op', 'FPS', 'Multiplayer', 'Open World Survival Craft', 'Robots', 'Sandbox', 'Shooter', 'Atmospheric', 'Crafting', 'Post-apocalyptic', 'Sci-fi', 'Mechs', '1980s', 'Horror', 'Action']",25000-100000
The Elder Scrolls IV: Oblivion® Game of the Year Edition Deluxe,https://store.steampowered.com/app/900883/The_Elder_Scrolls_IV_Oblivion_Game_of_the_Year_Edition_Deluxe/?snr=1_7_7_230_150_14,11.99,36532,92,"['RPG', 'Open World', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Adventure', 'Exploration', 'Great Soundtrack', 'Magic', 'Character Customization', 'Action', 'Story Rich', 'Atmospheric', 'Medieval', 'Sandbox', 'Classic', 'Action RPG', 'Third Person', 'Dark Fantasy']",25000-100000
POSTAL 2,https://store.steampowered.com/app/223470/POSTAL_2/?snr=1_7_7_230_150_14,5.79,85431,96,"['Violent', 'Open World', 'Dark Humor', 'First-Person', 'Mature', 'Comedy', 'Funny', 'Sandbox', 'Moddable', 'Third Person', 'Gore', 'FPS', 'Action', 'Dark Comedy', 'Multiplayer', 'Singleplayer', 'Shooter', 'Classic', 'Adventure', 'Satire']",25000-100000
Starfield,https://store.steampowered.com/app/1716740/Starfield/?snr=1_7_7_230_150_14,41.99,98379,51,"['Space', 'Singleplayer', 'RPG', 'Open World', 'Sci-fi', 'Exploration', 'First-Person', 'Story Rich', 'Action-Adventure', 'Character Customization', 'Third Person', 'Adventure', 'Action RPG', 'Atmospheric', 'Moddable', 'Action', 'Space Sim', 'Cinematic', 'Realistic', 'Great Soundtrack']",25000-100000
Farming Simulator 19,https://store.steampowered.com/app/787860/Farming_Simulator_19/?snr=1_7_7_230_150_14,8.99,61364,91,"['Simulation', 'Farming Sim', 'Multiplayer', 'Agriculture', 'Realistic', 'Driving', 'Open World', 'Singleplayer', 'Management', 'Automobile Sim', 'Moddable', 'Co-op', 'Resource Management', 'Relaxing', 'First-Person', 'Online Co-Op', 'Economy', 'Family Friendly', 'Atmospheric', 'Strategy']",25000-100000
NARUTO TO BORUTO: SHINOBI STRIKER,https://store.steampowered.com/app/633230/NARUTO_TO_BORUTO_SHINOBI_STRIKER/?snr=1_7_7_230_150_14,12.99,41234,79,"['Anime', 'Action', 'Multiplayer', 'Character Customization', 'Fighting', 'Ninja', 'Co-op', 'PvP', 'Open World', 'RPG', 'Massively Multiplayer', 'Third Person', 'Controller', 'Adventure', 'Team-Based', 'Singleplayer', 'Online Co-Op', 'MMORPG', 'Strategy', 'MOBA']",25000-100000
Deadside,https://store.steampowered.com/app/895400/Deadside/?snr=1_7_7_230_150_15,10.49,29472,73,"['Early Access', 'Survival', 'FPS', 'Post-apocalyptic', 'PvP', 'Open World Survival Craft', 'Open World', 'Multiplayer', 'Shooter', 'Third-Person Shooter', 'Base Building', 'First-Person', 'Action', 'Realistic', 'Co-op', 'Crafting', 'Adventure', 'Violent', 'Massively Multiplayer', 'Third Person']",25000-100000
Mortal Kombat 11,https://store.steampowered.com/app/976310/Mortal_Kombat11/?snr=1_7_7_230_150_15,49.99,72165,87,"['Fighting', 'Gore', 'Violent', 'Multiplayer', 'Blood', 'Action', '2D Fighter', 'Mature', 'Local Multiplayer', 'Competitive', 'Character Customization', 'Singleplayer', 'Story Rich', 'Great Soundtrack', 'Atmospheric', 'Cute', 'Sexual Content', 'Arcade', '2.5D', 'Horror']",25000-100000
ACE COMBAT™ 7: SKIES UNKNOWN,https://store.steampowered.com/app/502500/ACE_COMBAT_7_SKIES_UNKNOWN/?snr=1_7_7_230_150_15,39.99,32688,90,"['Flight', 'Jet', 'Military', 'War', 'Shooter', 'Arcade', 'Cinematic', 'PvP', '3D', 'Simulation', 'First-Person', 'Action', 'Third Person', 'Story Rich', 'Multiplayer', 'Great Soundtrack', 'Singleplayer', 'Silent Protagonist', 'Sci-fi', 'Realistic']",25000-100000
Assassin’s Creed® IV Black Flag™,https://store.steampowered.com/app/242050/Assassins_Creed_IV_Black_Flag/?snr=1_7_7_230_150_15,31.99,57925,78,"['Pirates', 'Open World', 'Assassin', 'Action', 'Adventure', 'Stealth', 'Parkour', 'Third Person', 'Naval', 'Multiplayer', 'Historical', 'Story Rich', 'Singleplayer', 'Exploration', 'Action-Adventure', 'Naval Combat', 'Atmospheric', 'RPG', 'Mature', 'Action RPG']",25000-100000
Age of History II,https://store.steampowered.com/app/603850/Age_of_History_II/?snr=1_7_7_230_150_15,3.49,38880,93,"['Strategy', 'Historical', 'War', 'Grand Strategy', 'Turn-Based Strategy', 'Political Sim', 'Turn-Based', 'Simulation', 'Sandbox', 'Singleplayer', 'World War II', 'Multiplayer', 'Political', 'Diplomacy', 'Politics', 'Alternate History', 'World War I', 'Indie', 'Open World', 'Casual']",25000-100000
My Summer Car,https://store.steampowered.com/app/516750/My_Summer_Car/?snr=1_7_7_230_150_15,7.99,66000,93,"['Automobile Sim', 'Simulation', 'Driving', 'Open World', 'Survival', 'Realistic', 'First-Person', 'Building', 'Racing', 'Singleplayer', 'Funny', 'Early Access', 'Sandbox', 'Difficult', 'Perma Death', 'Comedy', 'Indie', 'Adventure', 'Puzzle', 'Memes']",25000-100000
WorldBox - God Simulator,https://store.steampowered.com/app/1206560/WorldBox__God_Simulator/?snr=1_7_7_230_150_15,10.49,28905,93,"['Sandbox', 'God Game', 'Pixel Graphics', 'Simulation', 'Colony Sim', 'Destruction', 'Life Sim', 'Building', 'Artificial Intelligence', 'Political Sim', 'Fantasy', 'Medieval', 'Indie', 'Relaxing', 'Management', 'Procedural Generation', 'Politics', 'Mythology', 'Idler', 'Early Access']",25000-100000
Space Engineers,https://store.steampowered.com/app/244850/Space_Engineers/?snr=1_7_7_230_150_15,10.49,92342,82,"['Space', 'Sandbox', 'Building', 'Open World Survival Craft', 'Multiplayer', 'Survival', 'Simulation', 'Open World', 'Physics', 'Crafting', 'Destruction', 'Co-op', 'Futuristic', 'Indie', 'Sci-fi', 'Singleplayer', 'Action', 'Strategy', 'Adventure', 'Early Access']",25000-100000
Dead Space,https://store.steampowered.com/app/1693980/Dead_Space/?snr=1_7_7_230_150_15,59.99,34562,87,"['Horror', 'Third-Person Shooter', 'Space', 'Sci-fi', 'Survival Horror', 'Shooter', 'Psychological Horror', 'Action-Adventure', 'Third Person', 'Atmospheric', 'Singleplayer', 'Action', 'Survival', 'Aliens', 'Remake', 'Dark', 'Adventure', 'Violent', 'Combat', 'Blood']",25000-100000
Watch_Dogs® 2,https://store.steampowered.com/app/447040/Watch_Dogs_2/?snr=1_7_7_230_150_15,39.99,66734,75,"['Open World', 'Hacking', 'Illuminati', 'Parkour', 'Action', 'Multiplayer', 'Stealth', 'Third Person', 'Shooter', 'Crime', 'Singleplayer', 'Third-Person Shooter', 'Adventure', 'Co-op', 'Mature', 'Atmospheric', 'Story Rich', 'Sandbox', 'Funny', 'FPS']",25000-100000
Killing Floor 2,https://store.steampowered.com/app/232090/Killing_Floor_2/?snr=1_7_7_230_150_15,29.99,79396,78,"['Zombies', 'Online Co-Op', 'Post-apocalyptic', 'Multiplayer', 'Gore', 'FPS', 'Hack and Slash', 'Moddable', 'Action', 'Horror', 'Shooter', 'First-Person', 'Survival', 'Co-op', 'Survival Horror', 'Team-Based', 'Atmospheric', 'PvE', 'Character Customization', 'Dark']",25000-100000
Insurgency: Sandstorm,https://store.steampowered.com/app/581320/Insurgency_Sandstorm/?snr=1_7_7_230_150_16,20.99,91952,81,"['FPS', 'Realistic', 'Shooter', 'Military', 'Tactical', 'Multiplayer', 'Action', 'First-Person', 'War', 'Online Co-Op', 'Co-op', 'Gore', 'Violent', 'Atmospheric', 'Difficult', 'Simulation', 'Open World', 'Massively Multiplayer', 'Indie', 'Choices Matter']",25000-100000
Total War: THREE KINGDOMS,https://store.steampowered.com/app/779340/Total_War_THREE_KINGDOMS/?snr=1_7_7_230_150_16,49.99,56937,81,"['Strategy', 'Historical', 'War', 'Turn-Based Strategy', 'Grand Strategy', 'RTS', 'Military', 'Multiplayer', 'Tactical', 'Singleplayer', 'Real Time Tactics', 'Action', 'Turn-Based', 'Great Soundtrack', 'Co-op', 'Simulation', 'Sandbox', 'Violent', 'Fantasy', 'Destruction']",25000-100000
Half-Life: Alyx,https://store.steampowered.com/app/546560/HalfLife_Alyx/?snr=1_7_7_230_150_16,26.99,77425,96,"['VR', 'FPS', 'Story Rich', 'Horror', 'Female Protagonist', 'Shooter', 'Singleplayer', 'First-Person', 'Action', 'Sci-fi', 'Atmospheric', 'Zombies', 'Beautiful', 'Aliens', 'Adventure', 'Futuristic', 'Psychological Horror', 'Memes', 'Great Soundtrack', 'Gore']",25000-100000
A Way Out,https://store.steampowered.com/app/1222700/A_Way_Out/?snr=1_7_7_230_150_16,29.99,42087,86,"['Online Co-Op', 'Co-op', 'Split Screen', 'Story Rich', 'Local Co-Op', 'Action-Adventure', 'Multiplayer', 'Action', 'Adventure', 'Crime', 'Third Person', 'Emotional', 'Conversation', 'Atmospheric', 'Nudity', 'Cinematic', 'Sexual Content', 'Violent', 'Singleplayer', 'Indie']",25000-100000
Tom Clancy's Ghost Recon® Wildlands,https://store.steampowered.com/app/460930/Tom_Clancys_Ghost_Recon_Wildlands/?snr=1_7_7_230_150_16,39.99,72406,77,"['Open World', 'Shooter', 'Co-op', 'Multiplayer', 'Stealth', 'Tactical', 'Action', 'Singleplayer', 'Third-Person Shooter', 'Military', 'FPS', 'Online Co-Op', 'Third Person', 'Adventure', 'Survival', 'Strategy', 'Sandbox', 'First-Person', 'Atmospheric', 'PvP']",25000-100000
Planet Coaster,https://store.steampowered.com/app/493340/Planet_Coaster/?snr=1_7_7_230_150_16,20.99,52956,84,"['Simulation', 'Building', 'Management', 'Sandbox', 'Family Friendly', 'Relaxing', 'Strategy', 'Realistic', 'Economy', 'Singleplayer', 'Funny', 'Great Soundtrack', 'Atmospheric', 'Colorful', 'Third Person', 'City Builder', 'Casual', 'God Game', '3D', 'First-Person']",25000-100000
Pavlov,https://store.steampowered.com/app/555160/Pavlov/?snr=1_7_7_230_150_16,24.99,35956,74,"['VR', 'Shooter', 'Action', 'Multiplayer', 'FPS', 'Military', 'Zombies', 'Gore', 'First-Person', 'Singleplayer', 'Funny', 'Co-op', 'Violent', 'Competitive', 'PvP', 'Team-Based', 'Memes', 'Indie', 'Simulation', 'Early Access']",25000-100000
Max Payne 3,https://store.steampowered.com/app/204100/Max_Payne_3/?snr=1_7_7_230_150_16,19.99,43458,86,"['Action', 'Third-Person Shooter', 'Bullet Time', 'Story Rich', 'Multiplayer', 'Shooter', 'Cinematic', 'Third Person', 'Noir', 'Singleplayer', 'Great Soundtrack', 'Atmospheric', 'Violent', 'Nudity', 'Adventure', 'Dark', 'Linear', 'Drama', 'Open World', 'Co-op']",25000-100000
Cult of the Lamb,https://store.steampowered.com/app/1313140/Cult_of_the_Lamb/?snr=1_7_7_230_150_17,12.49,66946,96,"['Base Building', 'Cute', 'Action Roguelike', 'Character Customization', 'Singleplayer', 'Dungeon Crawler', 'Roguelite', 'Dark Humor', 'Colony Sim', 'Building', 'Adventure', '2D', 'Action', 'Fantasy', 'Funny', 'Faith', 'Controller', 'Strategy', 'Colorful', 'Third Person']",25000-100000
Watch_Dogs™,https://store.steampowered.com/app/243470/Watch_Dogs/?snr=1_7_7_230_150_17,15.99,37586,86,"['Open World', 'Hacking', 'Action', 'Multiplayer', 'Third Person', 'Adventure', 'Stealth', 'Third-Person Shooter', 'Singleplayer', 'Shooter', 'Atmospheric', 'Parkour', 'Epic', 'Driving', 'Co-op', 'Beautiful', 'Strategy', 'Futuristic', 'RPG', 'Simulation']",25000-100000
Blade and Sorcery,https://store.steampowered.com/app/629730/Blade_and_Sorcery/?snr=1_7_7_230_150_17,19.99,45253,95,"['VR', 'Swordplay', 'Action', 'Moddable', 'Gore', 'Sandbox', 'Magic', 'Violent', 'Simulation', 'Physics', 'Medieval', 'Fighting', 'First-Person', 'Singleplayer', 'Fantasy', 'Adventure', 'Early Access', 'RPG', 'Indie', 'Games Workshop']",25000-100000
METAL GEAR SOLID V: THE PHANTOM PAIN,https://store.steampowered.com/app/287700/METAL_GEAR_SOLID_V_THE_PHANTOM_PAIN/?snr=1_7_7_230_150_17,10.49,60907,93,"['Stealth', 'Open World', 'Action', 'Story Rich', 'Tactical', 'Cinematic', 'Great Soundtrack', 'Third Person', 'Singleplayer', 'Atmospheric', 'Adventure', 'Horses', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Replay Value', 'Sandbox', 'Dark', 'Sci-fi', 'Heist']",25000-100000
Gunfire Reborn,https://store.steampowered.com/app/1217060/Gunfire_Reborn/?snr=1_7_7_230_150_17,10.49,80789,88,"['Roguelite', 'FPS', 'Online Co-Op', 'Co-op', 'Roguelike', 'Multiplayer', 'Looter Shooter', 'Indie', 'Action', 'Adventure', 'RPG', 'Shooter', 'Action Roguelike', 'First-Person', 'Dungeon Crawler', 'Replay Value', 'Singleplayer', 'Early Access', 'Fast-Paced', 'Loot']",25000-100000
Kingdom Come: Deliverance,https://store.steampowered.com/app/379430/Kingdom_Come_Deliverance/?snr=1_7_7_230_150_17,22.99,94699,87,"['Medieval', 'RPG', 'Open World', 'Singleplayer', 'Realistic', 'Historical', 'Story Rich', 'Adventure', 'First-Person', 'Swordplay', 'Action', 'Nudity', 'Choices Matter', 'Choose Your Own Adventure', 'Atmospheric', 'Horses', 'Action RPG', 'Indie', 'Kickstarter', 'Crowdfunded']",25000-100000
Half-Life,https://store.steampowered.com/app/70/HalfLife/?snr=1_7_7_230_150_17,5.79,91944,95,"['FPS', 'Classic', ""1990's"", 'Singleplayer', 'Multiplayer', 'Sci-fi', 'Shooter', 'Action', 'First-Person', 'Aliens', 'Story Rich', 'Silent Protagonist', 'Atmospheric', 'Moddable', 'Adventure', 'Gore', 'Retro', 'Action-Adventure', 'Difficult', 'PvP']",25000-100000
Scrap Mechanic,https://store.steampowered.com/app/387990/Scrap_Mechanic/?snr=1_7_7_230_150_17,19.99,95620,83,"['Building', 'Sandbox', 'Survival', 'Open World', 'Multiplayer', 'Physics', 'Crafting', 'Base Building', 'Co-op', 'Singleplayer', 'First-Person', 'Adventure', 'Third Person', 'Funny', 'Early Access', 'Simulation', 'Action', 'Indie', 'Moddable', 'Online Co-Op']",25000-100000
Disco Elysium - The Final Cut,https://store.steampowered.com/app/632470/Disco_Elysium__The_Final_Cut/?snr=1_7_7_230_150_18,18.99,84964,91,"['RPG', 'Story Rich', 'Choices Matter', 'Detective', 'Isometric', 'Atmospheric', 'Singleplayer', 'CRPG', 'Point & Click', 'Noir', 'Surreal', 'Visual Novel', 'Political', 'Exploration', 'Adventure', 'Indie', 'Funny', 'Open World', 'Character Customization', 'Sexual Content']",25000-100000
Brotato,https://store.steampowered.com/app/1942280/Brotato/?snr=1_7_7_230_150_18,2.99,72250,94,"['Sci-fi', 'Action Roguelike', 'Survival', 'Bullet Hell', 'Roguelite', 'Singleplayer', 'Action', 'Hack and Slash', 'Arena Shooter', 'Arcade', 'Shooter', 'Top-Down Shooter', 'Controller', 'Casual', 'Combat', 'RPG', '2D', 'Post-apocalyptic', 'Funny', 'Procedural Generation']",25000-100000
